,price,area,n_bedrooms,n_bathrooms,front_width,front_road_width,legal_docs,facing_direction,balcony_direction,property_type,city_province,district,address,url,title,description,interior
165,,43.0,2.0,1.0,,,Có sổ,Đông - Nam,Đông - Nam,Căn hộ chung cư,Hà Nội,Gia Lâm,"Dự án Lumière Orient Pearl, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-thi-tran-trau-quy-prj-lumiere-orient-pearl/nhanh-tay-dat-c-bayfront-view-gia-tri-tang-truong-vuot-bac-gia-tu-100tr-m2-pr44059866,"Nhanh tay đăt chỗ Lumiere- Lumiere Orient Peal VHOP1, giá dự kiến từ 80.x tr/m2, Chiết khấu 13%","Lumiere- Lumiere Orient Peal biểu tượng sống đỉnh cao giữa trái tim Vinhomes Ocean Park.Bạn đang tìm kiếm căn hộ cao cấp tại Vinhomes Ocean Park với tầm nhìn hồ tuyệt đẹp, tiện ích chuẩn 5 sao và khôn...",Cơ bản
166,,80.0,,,5.0,20.0,,,,"Nhà biệt thự, liền kề",TP.HCM,Cần Giờ,"Thị trấn Cần Thạnh, Cần Giờ, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-can-thanh/gio-hang-uu-tien-va-doc-quyen-chon-dep-tai-vinhomes-gio-pr44184706,"GIỎ HÀNG ƯU TIÊN và ĐỘC QUYỀN, CHỌN CĂN ĐẸP tại VINHOMES CẦN GIỜ",Giỏ hàng Ưu tiên và độc quyền tốt nhất dành cho giai đoạn I siêu Đại đô thị Biển Vinhomes Green Paradise (2.870ha).( Vinhomes Cần Giờ)Liên hệ:0902 345 ***KIM SA ( Giám đốc Sàn hỗ trợ Vinhomes Cần Giờ)...,
167,2500.0,53.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,Đà Nẵng,Cẩm Lệ,"Dự án Spana Tower, Đường Nguyễn Phước Lan, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-phuoc-lan-phuong-hoa-xuan-prj-spana-tower/-2-pn-view-song-ngay-trung-tam-da-nang-gia-chi-tu-2-5-ty-chiet-khau-den-18-co-tro-vay-pr44184672,"Căn 2 PN View Sông Ngay Trung Tâm Đà Nẵng Giá Chỉ Từ 2,5 Tỷ/căn - Chiết khấu đến 18%-Có Hỗ Trợ Vay","Sun Spana Tower là tổ hợp cao cấp gồm 2 tòa căn hộ cao 22 tầng nổi và 2 tầng hầm, tọa lạc tại đầu cầu Hòa Xuân, khu đô thị sinh thái Nam Hòa Xuân, phường Hòa Quý, quận Ngũ Hành Sơn, Đà Nẵng.Chủ đầu tư...",Đầy đủ.
168,36000.0,70.0,21.0,22.0,7.0,,Có sổ,,,Nhà riêng,Hà Nội,Đống Đa,"Phố Thái Hà, Phường Láng Hạ, Đống Đa, Hà Nội",https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-lang-ha/chinh-chu-ban-9-tang-ngo-o-to-tranh-70m2-x-9-tang-gia-38-ty-pr43022669,Chính chủ bán nhà 9 tầng ngõ ô tô tránh Thái Hà 70m2 x 9 tầng giá 36 tỷ,Chính chủ bán trực tiếp.Diện tích: 70m² / mặt tiền: 7m nhà 2 mặt ngõ thoáng vĩnh vĩnh - 1 mặt ô tô tránh - 1 mặt xe ô tô 4 chỗ vào được.Nhà thiết kế 9 tầng với dòng tiền cực khủng gần 2 tỷ / năm.Giá b...,Đầy đủ
169,,55.0,2.0,1.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/bang-gia-moi-nhat-thang-10-re-nhat-view-dep-san-so-ban-gap-lh-pr44177797,"Bảng giá căn hộ Smart City mới nhất tháng 10, rẻ nhất, view đẹp, sẵn sổ, bán gấp. LH0852 848 ***","Em đang có quỹ căn chuyển nhượng (nhiều căn độc quyền chủ nhà làm việc riêng với em) giá siêu tốt chủ nhà không có nhu cầu sử dụng nên bán gấp, không có nhu cầu ở nên muốn nhượng lại, ưu tiên cho anh ...",Đầy đủ
170,2570.0,67.0,2.0,2.0,,,,,,Căn hộ chung cư,Bình Dương,Dĩ An,"ArtStella, 180, Đường Thống Nhất, Phường Bình Thắng, Dĩ An, Bình Dương",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thong-nhat-phuong-binh-thang-prj-artstella/ch-canh-metro-suoi-tien-dep-vn-gio-hang-sieu-dep-cdt-chi-2-5ty-2pn-tt-9-9tr-htls-0-pr44097523,"CH cạnh Metro Suối Tiên TK đẹp nhất VN, giỏ hàng CĐT siêu đẹp chỉ từ 2,5tỷ/2pn TT 9,9tr/th, HTLS 0%","* Art Stella: Căn hộ cạnh Metro số 1, thiết kế Oval độc bản - biểu tượng sống mới tại cửa ngõ đông TP. HCM.* Sở hữu căn hộ đẳng cấp chỉ từ 1,8tỷ 1PN, 2,5tỷ 2PN pháp lý minh bạch tiềm năng tăng giá cực...",
171,3300.0,1196.0,,,15.0,12.0,Có sổ,Tây - Nam,,Đất,Lâm Đồng,Bảo Lâm,"Xã Lộc An, Bảo Lâm, Lâm Đồng",https://batdongsan.com.vn/ban-dat-xa-loc-an-1/b-1196m2-mat-tien-tu-quy-s-179m2-tho-cu-duong-12m-pr44168262,Bán 1196m2 đất mặt tiền tứ quý - Lộc An - sẵn 179m2 đất thổ cư - đường 12m,"Giá: 3tỷ3.- Diện tích: 1196m² (mặt tiền 15mx80m), sẵn 179m² thổ cư.- Hướng: Tây Nam.- Thế đất bằng, ngay khu dân cư. Mặt tiền đường chính Tứ Quý - Lộc An.- Gần ngay khu du lịch của Đôi Dép. Cách QL20 ...",
172,8500.0,200.0,5.0,4.0,10.0,12.0,Hợp đồng mua bán,Bắc,Nam,"Nhà biệt thự, liền kề",Long An,Cần Giuộc,"Dự án T&T Millennia City Long Hậu, Đường Long Hậu, Xã Long Hậu, Cần Giuộc, Long An.",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-long-hau-xa-long-hau-prj-t-t-millennia-city-long-hau/gio-hang-chuyen-nhuong-song-lap-du-an-ciy-gia-ban-u-8-5-y-pr43197357,"Giỏ hàng chuyển nhượng Biệt Thự Song Lập dự án T&T City Millennia, Cần Giuộc - Giá tốt nhất 8.x tỷ","Tổng hợp nhiều căn Biệt Thự Song Lập đang bán / chuyển nhượng tại dự án T&T City Millennia, Long Hậu, Cần Giuộc, Long An.Không gian sống rộng rãi, tiện nghi & đẳng cấp nhất khu phân khu 1.1 - Sản phẩm...",
173,,100.0,4.0,,,,,,,"Nhà biệt thự, liền kề",TP.HCM,Cần Giờ,"Vinhomes Green Paradise, Long Hòa, Cần Giờ, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hoa-prj-vinhomes-green-paradise/ro-hang-suat-noi-bo-doc-quyen-ck-22-np-bt-vi-tri-dep-mat-ho-bien-gia-tu-8-ty-pr44142161,"GIỎ HÀNG NHÀ PHỐ, BIỆT THỰ VỊ TRÍ ĐẸP, VIEW BIỂN GIAI ĐOẠN 1, CK 20%. TT CHỈ 2 TỶ ĐẾN KHI NHẬN NHÀ",Giỏ hàng tốt nhất dành cho giai đoạn I siêu Đại đô thị Biển Vinhomes Green Paradise (2.870ha).Thông tin sản phẩm Giai đoạn I:+ ) Nhà phố: 75m² - 90m² - 120m2+ ) Shophouse: 90m² - 280m2+ ) Biệt thự Son...,
174,3950.0,54.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/cc-ban-5-ch-1pn-2-9-ty-2pn-56m-3-45-2pn-goc-64m-3-9-ty-3pn-4-6-ty-tai-kdt-city-pr43457174,"Chính chủ bán :Studio-2.2 tỷ,1PN+ 3 tỷ, 2Pn- 3.95 tỷ, 3Pn- 5 tỷ kđt Vinhomes Smart City","Chính chủ bán : Studio-2.2 tỷ,1PN+ 3 tỷ, 2Pn- 3.95 tỷ, 3Pn- 5 tỷ kđt Vinhomes Smart CityLiên hệ chính chủ:0797 590 ***(Chú Hùng 60 tuổi)Pháp lý: Sổ đỏ chính chủ sở hữu lâu dài.1. Studio 30m 2.2 tỷ2. 1...",Đầy đủ
175,8000.0,100.0,3.0,3.0,8.0,15.0,Có sổ,Đông - Nam,Đông - Nam,"Nhà biệt thự, liền kề",Vĩnh Phúc,Phúc Yên,"Dự án Thanh Xuân Valley, Xã Ngọc Thanh, Phúc Yên, Vĩnh Phúc",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-ngoc-thanh-1-prj-thanh-xuan-valley/cdt-mo-ban-phan-khu-tren-doi-cuoi-cung-do-cao-50m-view-ho-gia-8-ty-doi-dien-ks-intercon-pr43798221,"Phòng kinh doanh CĐT Thanh Xuan Valley biệt thự Spring 100m2 giá 8 tỷ, Valley Park 209m2 giá 13 tỷ","Mở bán phân khu biệt thự cuối cùng vị trí trung tâm độ cao 50m view hồ Thanh Xuan Valley.Bao gồm 152 căn biệt thự liền kề, song lập.Diện tích từ 98 - 200m².Xung quanh là 6 cụm tiện ích lớn.Phong cách ...",Đầy đủ
176,15000.0,4759.0,,,21.0,,Có sổ,,,Đất,Bình Dương,Dầu Tiếng,"Đường ĐT 748, Xã An Lập, Dầu Tiếng, Bình Dương",https://batdongsan.com.vn/ban-dat-duong-dt-748-xa-an-lap/giam-manh-con-15-ty-lo-hang-hiem-21-no-hau-28-x-200-ngay-mat-tien-748-p-tay-nam-tphcm-pr43699946,Giảm mạnh còn 15 tỷ lô đất hàng hiếm ngang 21 (nở hậu 28) x 200 mặt tiền ĐT748-Phường Tây Nam-TPHCM,"Tôi chính chủ cần bán lô đất ngay mặt tiền đường ĐT748, Phường Tây Nam TP. Hồ Chí Minh (địa chỉ cũ: Ấp Kiến An, xã An Lập, huyện Dầu Tiếng) Có sẵn 400m² thổ cư- Vị trí vàng, thuận tiện kinh doanh mọi ...",
177,26600.0,200.0,,,,,,,,"Nhà biệt thự, liền kề",Hưng Yên,Văn Giang,"Alluvia City, Văn Giang, Văn Giang, Hưng Yên",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-van-giang-prj-alluvia-city/ban-du-an-dien-tich-120-200-300m2-vi-tri-dep-gia-ban-tot-nhat-truong-pr43944538,"Bán Biệt thự Liền kề dự án Alluvia diện tích 120, 200, 300m2 vị trí đẹp giá bán tốt nhất thị trường","Dự án Alluvia City Xuân Cầu thành phố sinh thái khoáng nóng đầu tiên ven sông Hồng, cách 20 lái xe vào trung tâm Hà Nội.Hiện tại em đang có một số căn vị trí đẹp như sau:- Liền kề A1-LK03 diện tích 12...",
178,,83.0,3.0,2.0,,,,Đông,Đông,Căn hộ chung cư,Đà Nẵng,Hải Châu,"Masteri Rivera Danang, Số 50, Đường Quy Mỹ, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quy-my-phuong-hoa-cuong-nam-prj-masteri-rivera-danang/nhanh-tay-lien-he-ngay-de-lay-dep-nhat-toa-a-voi-gia-chinh-sach-tu-chu-dau-tu-pr43685581,Giỏ hàng chủ đầu tư căn 3 ngủ và Dual Key view sông Paranoma tuyệt đẹp,"* Masteri Rivera Đà Nẵng dự án đầu tiên của Masterise Homes tại Đà Nẵng.Vị trí kim cương: Số 50 đường Quy Mỹ, phường Hòa Cường Nam, quận Hải Châu, TP. Đà Nẵng. Gần kề sông Hàn, cầu Rồng, biển Mỹ Khê, ...",Đầy đủ
179,56000.0,227.0,,,16.1,,Có sổ,Đông - Nam,Đông - Nam,"Nhà biệt thự, liền kề",Hà Nội,Gia Lâm,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ap-goc-view-ho-1-trong-nhung-can-dep-nhat-tot-tai-lh-pr40465470,Top 1! Biệt thự đơn lập góc giá tốt nhất tại Vinhomes Ocean Park Gia Lâm. LH0967 510 ***,Là một trong những căn đơn lập góc hiếm hoi còn sót lại tại Vinhomes Ocean Park có đơn giá siêu rẻ chỉ nhỉnh 200tr/m² rẻ gấp 3 lần Vinhomes Cổ Loa.Thuộc khu VIP nhất dự án với bốn bề sông nước bao qua...,
180,7900.0,117.0,3.0,2.0,,,,Tây - Bắc,Đông - Nam,Căn hộ chung cư,TP.HCM,Tân Phú,"Dự án Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-celadon-city/ban-3pn-khu-diamond-ngay-dai-lo-gamuda-day-du-tien-ich-pr44116409,Bán căn hộ 3PN Khu Diamond ngay đại lộ Gamuda đầy đủ tiện ích,"Căn hộ cao cấp tại Celadon City - phân khu Diamond Alnata, bàn giao nhà 2023.Thông tin căn hộ chi tiết:- Tháp A.- Diện tích: 117,3m², 3 phòng ngủ 2WC 2 ban công.- Hướng ban công: Đông Nam / Hướng cửa:...",
181,,90.0,8.0,8.0,6.0,17.0,Hợp đồng mua bán,Bắc,Bắc,"Nhà biệt thự, liền kề",Hải Phòng,Thủy Nguyên,"Dự án Hoàng Huy New City, Đường Đỗ Mười, Phường Dương Quan, Thủy Nguyên, Hải Phòng",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-do-muoi-phuong-duong-quan-prj-hoang-huy-new-city/mot-can-duy-nhat-gia-goc-tu-chu-dau-tu-khong-chenh-pr42518171,Quỹ căn Hoàng Huy New City giá gốc không chênh từ chủ đầu tư CRV,* Dự án Hoàng Huy New City giai đoạn 2 - nơi cuộc sống thăng hoa - quỹ độc quyền.Em Huy đang sở hữu quỹ căn không chênh từ chủ đầu tư siêu đẹp vị trí cực kỳ đắc địa và chuyển nhượng lại 1 số căn đẹp g...,
182,8000.0,88.99,,,5.5,18.7,Có sổ,,,"Nhà biệt thự, liền kề",Nghệ An,Vinh,"The Campus - Eco Central Park, Đường Nguyễn Sỹ Sách, Xã Hưng Hòa, Vinh, Nghệ An",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-sy-sach-xa-hung-hoa-1-prj-the-campus-eco-central-park/ban-gia-re-tan-goc-chinh-cuc-tot-tai-ecopark-vinh-pr44183797,"Bán Biệt Thự, Liền kề giá rẻ tận gốc, chính sách cực tốt tại Ecopark Vinh","VỐN BAN ĐẦU CHỈ 2.5 TỶ_SỞ HỮU NGAY NHÀ PHỐ THE CAMPUS 2 - ECO CENTRAL PARKChính thức ra mắt phân khu The Campus 2 với đa dạng sản phẩm: Townhouse, Shophouse đại lộ, siêu biệt thự quảng trường  tâm điể...",
183,75000.0,300.0,,,15.0,,Có sổ,Đông - Nam,,Đất,TP.HCM,Thủ Đức,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Thủ Đức, Hồ Chí Minh",https://batdongsan.com.vn/ban-dat-duong-nguyen-van-huong-phuong-thao-dien-1/chinh-chu-ban-nen-biet-thu-trong-khu-qui-hoach-biet-thu-mien-trung-gian-pr44181732,Chính chủ bán đất nền biệt thự trong khu qui hoạch biệt thự đường Nguyễn Văn Hưởng. Miễn trung gian,"Đất biệt thự trong khu qui hoạch biệt thự đường Nguyễn Văn Hưởng.Diện tích 15x20.Vị trí:Nằm lô thứ 2 sau mặt tiền đường Nguyễn Văn Hưởng+ Hai mặt tiền trước sau, đường nội bộ 8m. Mặt tiền 15m.+ Khu dâ...",
184,15750.0,225.0,4.0,5.0,10.0,15.2,Có sổ,,,"Nhà biệt thự, liền kề",Bắc Ninh,Từ Sơn,"Dự án Centa Riverside, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huu-nghi-phuong-phu-chan-prj-centa-riverside/ban-ven-song-sieu-vip-gia-f0-cdt-du-an-vsip-bac-ninh-chi-tu-60tr-m2-pr44183697,"Bán biệt thự ven sông siêu vip, giá F0 CĐT dự án Centa Riverside VSIP Bắc Ninh, chỉ từ 60tr/m2","Đón sóng mô hình TOD cùng Centa Riverside - biệt thự ven sông tự nhiên duy nhất tại phía Đông Bắc thủ đôChính sách ưu đãi lên tới 18 tháng.- Villa 225m² xây dựng 3 tầng đường 15,2m.- Lô biệt thự son...",
185,17000.0,162.0,,,,,Có sổ,,,"Nhà biệt thự, liền kề",Nghệ An,Vinh,"The Campus - Eco Central Park, Xã Hưng Hòa, Vinh, Nghệ An",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-hung-hoa-1-prj-the-campus-eco-central-park/sieu-pho-quang-truong-ecopark-vinh-pr44183676,SIÊU BIỆT THỰ PHỐ QUẢNG TRƯỜNG - Ecopark Vinh,SIÊU BIỆT THỰ PHỐ QUẢNG TRƯỜNGSiêu biệt thự phố quảng trường-36 căn Duy Nhất dành riêng cho chủ nhân xứng tầmVỊ TRÍ KIM CƯƠNG:Nằm trên trục sôi động nối từ Central Park tới Quảng trường Ánh Sáng 35.00...,
186,6700.0,50.0,,,,,Có sổ,,,Đất,Hà Nội,Hoàng Mai,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",https://batdongsan.com.vn/ban-dat-duong-thuy-linh-phuong-linh-nam/ban-7-5-ty-50-m2-o-to-vao-tan-20m-ra-o-to-tranh-pr43900435,"Bán đất đường Thúy Lĩnh, 6.7 tỷ, 50 m2, ô tô vào tận đất, 20m ra đường ô tô tránh","Đất thổ cư tại đường Thúy Lĩnh, phường Lĩnh Nam, Hoàng Mai, Hà Nội với diện tích 50m², giá 6.7 tỷ VND.Pháp lý đầy đủ với sổ đỏ, tạo điều kiện thuận lợi cho việc giao dịch.Khu vực phong thủy tốt, thích...",
187,35200.0,190.0,5.0,6.0,,,Có sổ,,,"Nhà biệt thự, liền kề",TP.HCM,Quận 2,"Dự án Gladia Khang Điền, Đường Võ Chí Công, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-binh-trung-dong-prj-gladia-khang-dien/mo-ban-dot-1-khu-khep-kin-ven-song-quan-2-n-so-hong-trao-tay-pr43409233,Biệt thự Song lập view sông tại Gladia Khang Điền Quận 2 - Mở bán đợt 1-nhận nhà & sổ hồng trao tay,Mở bán biệt thự - nhà phố ven sông - compound an ninh khép kín - siêu phẩm Khang Điền kết hợp Keppel Land đến từ Singapore - đã xây dựng xong - sổ Hồng trao tay - pháp lý an tâm - đã có nhà mẫu.Xin li...,Không nội thất
188,3570.0,79.0,2.0,2.0,,,Có sổ,Đông - Nam,Đông - Nam,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án The Beverly Solari  - Vinhomes Grand Park, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-binh-3-prj-the-beverly-solari-vinhomes-grand-park/cam-ket-kng-bao-gia-ao-2pn-khu-bs-huong-dong-nam-gia-3-3-ty-view-boi-tang-mat-ca-ngay-pr42809540,Cam kết không báo giá ảo căn 2PN+ BS 3.571tỷ được chiết khấu 17.3% + 150tr nội thất + 8 chỉ vàng,"Duy nhất 1 căn giá 3.571 tỷ tại Tropical - Vinhomes Grand Park.Chiết khấu mạnh tay 17.3% + 150tr gói mùa hè + 25% gọi nội thất cao cấp.Căn góc 2PN + siêu thoáng, diện tích lớn 79m².Hướng Đông Nam mát ...",Đầy đủ
189,3760.0,83.0,3.0,2.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án The Beverly Solari  - Vinhomes Grand Park, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-binh-3-prj-the-beverly-solari-vinhomes-grand-park/soc-3pn2wc-tropical-gia-3-761-ty-cam-ket-thap-nhat-thi-truong-thanh-toan-180-ngay-cho-vay-70-pr43760289,Sốc! Căn 3PN2WC Tropical giá 3.761 tỷ. Cam kết thấp nhất thị trường thanh toán 180 ngày cho vay 70%,Bán căn 3PN Beverly Solari giá tốt nhất thị trường.Liên hệ ngay: Hạnh Phạm0703 888 ***.Thông tin căn hộ:Phân khu: Beverly Solari Vinhomes Grand Park.Diện tích: 83m².Kết cấu: 3 phòng ngủ 2WC.Công viên ...,Đầy đủ
190,2700.0,61.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-thanh-my-prj-vinhomes-grand-park/duy-nhat-doc-quyen-2pn-origami-2-65-ty-bao-het-khong-phat-sinh-chi-phi-cam-ket-khong-bao-gia-ao-pr43148687,"Sẵn nhiều căn 2pn Origami 2pn 2.7 tỷ, phân khu Bervely 2pn 3 tỷ. Chuyên giỏ hàng căn giá tốt vhgp","The Origami Vinhomes Grand Park.Sống đậm chất Nhật giữa lòng TP. Thủ Đức.Bạn đang tìm kiếm một không gian sống chuẩn mực, tiện nghi và khác biệt?The Origami chính là lựa chọn lý tưởng dành cho bạn và ...",
191,2800.0,59.0,2.0,2.0,,,Hợp đồng mua bán,Đông,Đông,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án The Origami, Đường Phước Thiện, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phuoc-thien-phuong-long-binh-3-prj-the-origami-vinhomes-grand-park/uu-dai-28-2pn2wc-chi-co-2-8t-view-vuon-nhat-boi-duy-nhat-cum-ky-truc-tiep-vinmes-pr43432712,"Ưu đãi 28% 2PN giá 2.8tỷ view nội khu hồ bơi TT giãn 480 ngày, bàn giao theo tiêu chuẩn Vinhomes","Ưu đãi lớn, CDT Vinhomes giỏ hàng căn hộ Origami chiết khấu 28%, thanh toán giãn 180 - 480 ngày, bàn giao theo chuẩn Vinhomes.Giá cực hời, cực shock, đón đầu hạ tầng Vành Đai 3 hình thành vào 2026. (D...",Cơ bản
192,4000.0,78.0,2.0,2.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Masteri Centre Point, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-binh-3-prj-masteri-centre-point/-lumeier-pha-dao-thi-truong-san-quy-chuyen-nhuong-thanh-ly-2pn-gia-chi-3-9-ty-pr43929636,"Masteri Lumeier phá giá thị trường. Sẵn quỹ căn cắt lỗ, thanh lý 2PN giá từ 3.9 tỷ, 1PN chỉ 3.3 tỷ","Cơ hội vàng mua căn hộ Masteri + Lumeier thanh lý và cắt lỗ giá tốt.Nắm giỏ hàng phát mãi, thanh lý giảm sâu, chuyển nhượng Masteri Centre Point & Lumiere Boulevard giá tốt nhất thị trường.Nắm giỏ hàn...",Đầy đủ
193,10000.0,90.0,,,6.0,17.5,Có sổ,Đông,Đông,"Nhà biệt thự, liền kề",Hải Phòng,Thủy Nguyên,"Hoàng Huy New City, Phường Dương Quan, Thủy Nguyên, Hải Phòng",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-duong-quan-prj-hoang-huy-new-city/sieu-pham-90m2-tuyen-2-do-muoi-ma-don-gia-nhu-cho-10-ty-pr44183155,"Siêu phẩm Hoàng Huy New City 90m2, tuyến 2 Đỗ Mười mà đơn giá như cho 10 tỷ","Nhà biệt thự liền kề ở Hoàng Huy New City, Dương Quan, Thủy Nguyên, Hải Phòng đang chờ đón chủ mới! Diện tích 90m² với mặt tiền 6m, đường vào rộng 17.5m, cực phù hợp cho việc kinh doanh hoặc tạo không...",Không nội thất
194,3830.0,65.0,2.0,2.0,,,Có sổ,Tây - Nam,Đông - Bắc,Căn hộ chung cư,Đà Nẵng,Sơn Trà,"Dự án Peninsula Đà Nẵng , Đường Lê Văn Duyệt, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-duyet-phuong-nai-hien-dong-prj-peninsula-da-nang/duy-nhat-1-2pn-ven-song-han-view-truc-dien-phao-hoa-so-hong-lau-i-pr43346700,Chính chủ bán nhanh căn 2PN Peninsula Đà Nẵng - View trực diện sông Hàn - Sổ Hồng lâu dài,"Peninsula Danang căn hộ đẳng cấp - ven sông Hàn. Chỉ 1,2 tỷ đồng sở hữu ngay căn hộ cao cấp, bàn giao full nội thất cao cấp. View pháo hoa vĩnh viễn.Peninsula Da Nang hứa hẹn trở thành điểm sáng trên ...",Nội thất cao cấp
195,2000.0,58.24,2.0,1.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,Bà Rịa Vũng Tàu,Phú Mỹ,"Dự án Maison Grand Phú Mỹ, Đường Quốc Lộ 51, Phường Phú Mỹ, Phú Mỹ, Bà Rịa Vũng Tàu",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-51-phuong-phu-my_1-prj-maison-grand-phu-my/-lien-ke-cang-cai-mep-thi-vai-gia-1-9-ty-mo-ban-thang-8-2025-pr43693966,Căn hộ Maison Grand Phú Mỹ - cảng Cái Mép - Thị Vải giá 2 tỷ /2PN - Quý 2/2026 nhận nhà.0919 733 ***,"Maison Grand Phú Mỹ - căn hộ duy nhất đang triển khai tại mặt tiền đường Quốc Lộ 51, số 2 đường Nguyễn Trãi, Phường Phú Mỹ, TP. Hồ Chí Minh. Liên hệ Hotline:0919 733 ***- Báo giá chi tiết.Dự án đã xây...",Cơ bản
